NAME,LON,LAT,Year,Month,Day,Hour,SID,SEASON,NUMBER,BASIN,SUBBASIN,ISO_TIME,NATURE,WMO_WIND_kts,WMO_PRES_mb,WMO_AGENCY,TRACK_TYPE,DIST2LAND_km,LANDFALL_km,STORM_SPEED_kts,STORM_DIR_degrees
ETA,-82.9,14,2020,11,3,0.25,2020306N15288,2020,101,NA,CS,3/11/2020 6:00,TS,130,922,hurdat_atl,main,46,44,5,217
ETA,-83.015,13.77,2020,11,3,0.375,2020306N15288,2020,101,NA,CS,3/11/2020 9:00,TS, , , ,main,48,43,4,206
ETA,-83.1,13.6,2020,11,3,0.5,2020306N15288,2020,101,NA,CS,3/11/2020 12:00,TS,125,936,hurdat_atl,main,43,32,2,224
ETA,-83.1795,13.6057,2020,11,3,0.625,2020306N15288,2020,101,NA,CS,3/11/2020 15:00,TS, , , ,main,32,21,2,297
ETA,-83.3,13.7,2020,11,3,0.75,2020306N15288,2020,101,NA,CS,3/11/2020 18:00,TS,120,940,hurdat_atl,main,21,0,4,302
ETA,-83.5,13.8,2020,11,3,0.875,2020306N15288,2020,101,NA,CS,3/11/2020 21:00,TS,120,940,hurdat_atl,main,0,0,4,284
ETA,-83.7,13.8,2020,11,4,0,2020306N15288,2020,101,NA,NA,4/11/2020 0:00,TS,95,965,hurdat_atl,main,0,0,5,270
ETA,-83.9795,13.8,2020,11,4,0.125,2020306N15288,2020,101,NA,NA,4/11/2020 3:00,TS, , , ,main,0,0,6,270
ETA,-84.3,13.8,2020,11,4,0.25,2020306N15288,2020,101,NA,NA,4/11/2020 6:00,TS,70,980,hurdat_atl,main,0,0,6,269
ETA,-84.6075,13.7925,2020,11,4,0.375,2020306N15288,2020,101,NA,NA,4/11/2020 9:00,TS, , , ,main,0,0,6,270
ETA,-84.9,13.8,2020,11,4,0.5,2020306N15288,2020,101,NA,NA,4/11/2020 12:00,TS,50,993,hurdat_atl,main,0,0,5,275
ETA,-85.15,13.8424,2020,11,4,0.625,2020306N15288,2020,101,NA,NA,4/11/2020 15:00,TS, , , ,main,0,0,5,282
ETA,-85.4,13.9,2020,11,4,0.75,2020306N15288,2020,101,NA,NA,4/11/2020 18:00,TS,40,998,hurdat_atl,main,0,0,5,281
ETA,-85.6851,13.9425,2020,11,4,0.875,2020306N15288,2020,101,NA,NA,4/11/2020 21:00,TS, , , ,main,0,0,6,280
ETA,-86,14,2020,11,5,0,2020306N15288,2020,101,NA,NA,5/11/2020 0:00,TS,30,1002,hurdat_atl,main,0,0,6,283
ETA,-86.335,14.0849,2020,11,5,0.125,2020306N15288,2020,101,NA,NA,5/11/2020 3:00,TS, , , ,main,0,0,7,286
ETA,-86.7,14.2,2020,11,5,0.25,2020306N15288,2020,101,NA,NA,5/11/2020 6:00,NR,25,1006,hurdat_atl,main,0,0,8,286
ETA,-87.13,14.3051,2020,11,5,0.375,2020306N15288,2020,101,NA,NA,5/11/2020 9:00,NR, , , ,main,0,0,8,291
ETA,-87.5,14.5,2020,11,5,0.5,2020306N15288,2020,101,NA,NA,5/11/2020 12:00,NR,25,1005,hurdat_atl,main,0,0,8,314
ETA,-87.71,14.8549,2020,11,5,0.625,2020306N15288,2020,101,NA,NA,5/11/2020 15:00,NR, , , ,main,0,0,9,340
ETA,-87.8,15.3,2020,11,5,0.75,2020306N15288,2020,101,NA,NA,5/11/2020 18:00,NR,30,1005,hurdat_atl,main,0,0,9,352
ETA,-87.8376,15.7725,2020,11,5,0.875,2020306N15288,2020,101,NA,NA,5/11/2020 21:00,NR, , , ,main,0,0,9,0
ETA,-87.8,16.2,2020,11,6,0,2020306N15288,2020,101,NA,CS,6/11/2020 0:00,NR,30,1004,hurdat_atl,main,44,44,7,9
ETA,-87.7151,16.5025,2020,11,6,0.125,2020306N15288,2020,101,NA,CS,6/11/2020 3:00,NR, , , ,main,72,67,5,21
ETA,-87.6,16.7,2020,11,6,0.25,2020306N15288,2020,101,NA,CS,6/11/2020 6:00,TS,30,1004,hurdat_atl,main,72,67,4,32
ETA,-87.5074,16.8225,2020,11,6,0.375,2020306N15288,2020,101,NA,CS,6/11/2020 9:00,TS, , , ,main,77,75,3,44
ETA,-87.4,16.9,2020,11,6,0.5,2020306N15288,2020,101,NA,CS,6/11/2020 12:00,TS,30,1004,hurdat_atl,main,85,85,3,52
ETA,-87.2874,16.9849,2020,11,6,0.625,2020306N15288,2020,101,NA,CS,6/11/2020 15:00,TS, , , ,main,95,95,4,55
ETA,-87.1,17.1,2020,11,6,0.75,2020306N15288,2020,101,NA,CS,6/11/2020 18:00,TS,30,1004,hurdat_atl,main,117,117,5,58
ETA,-86.8247,17.2623,2020,11,6,0.875,2020306N15288,2020,101,NA,CS,6/11/2020 21:00,TS, , , ,main,146,146,8,59
ETA,-86.4,17.5,2020,11,7,0,2020306N15288,2020,101,NA,CS,7/11/2020 0:00,TS,30,1002,hurdat_atl,main,167,167,11,60
ETA,-85.8396,17.8121,2020,11,7,0.125,2020306N15288,2020,101,NA,CS,7/11/2020 3:00,TS, , , ,main,212,212,14,61
ETA,-85.1,18.2,2020,11,7,0.25,2020306N15288,2020,101,NA,CS,7/11/2020 6:00,TS,35,1001,hurdat_atl,main,257,257,18,62
ETA,-84.1804,18.6504,2020,11,7,0.375,2020306N15288,2020,101,NA,CS,7/11/2020 9:00,TS, , , ,main,317,262,20,63
ETA,-83.2,19.1,2020,11,7,0.5,2020306N15288,2020,101,NA,CS,7/11/2020 12:00,TS,45,997,hurdat_atl,main,260,216,20,65
ETA,-82.3046,19.4723,2020,11,7,0.625,2020306N15288,2020,101,NA,CS,7/11/2020 15:00,TS, , , ,main,218,214,18,66
ETA,-81.5,19.8,2020,11,7,0.75,2020306N15288,2020,101,NA,CS,7/11/2020 18:00,TS,55,994,hurdat_atl,main,224,197,16,66
ETA,-80.7747,20.0998,2020,11,7,0.875,2020306N15288,2020,101,NA,CS,7/11/2020 21:00,TS, , , ,main,197,146,14,64
ETA,-80.2,20.4,2020,11,8,0,2020306N15288,2020,101,NA,CS,8/11/2020 0:00,TS,55,991,hurdat_atl,main,146,105,11,55
ETA,-79.8004,20.7302,2020,11,8,0.125,2020306N15288,2020,101,NA,CS,8/11/2020 3:00,TS, , , ,main,105,54,10,43
ETA,-79.5,21.1,2020,11,8,0.25,2020306N15288,2020,101,NA,CS,8/11/2020 6:00,TS,55,991,hurdat_atl,main,54,0,10,36
ETA,-79.2,21.5,2020,11,8,0.371527778,2020306N15288,2020,101,NA,CS,8/11/2020 8:55,TS,55,991,hurdat_atl,main,0,567,10,34
ETA,-79.1924,21.5155,2020,11,8,0.375,2020306N15288,2020,101,NA,CS,8/11/2020 9:00,TS, , , ,main,0,0,14,15
ETA,-79,22.2,2020,11,8,0.5,2020306N15288,2020,101,NA,NA,8/11/2020 12:00,TS,50,993,hurdat_atl,main,0,0,14,8
ETA,-78.9925,22.8766,2020,11,8,0.625,2020306N15288,2020,101,NA,NA,8/11/2020 15:00,TS, , , ,main,61,61,13,352
ETA,-79.2,23.5,2020,11,8,0.75,2020306N15288,2020,101,NA,NA,8/11/2020 18:00,TS,55,993,hurdat_atl,main,98,98,13,335
ETA,-79.5999,24.058,2020,11,8,0.875,2020306N15288,2020,101,NA,NA,8/11/2020 21:00,TS, , , ,main,124,73,13,321
ETA,-80.1,24.5,2020,11,9,0,2020306N15288,2020,101,NA,NA,9/11/2020 0:00,TS,55,993,hurdat_atl,main,73,33,11,314
ETA,-80.4698,24.8268,2020,11,9,0.125,2020306N15288,2020,101,NA,NA,9/11/2020 3:00,TS, , , ,main,35,22,10,306
ETA,-80.7,24.9,2020,11,9,0.166666667,2020306N15288,2020,101,NA,NA,9/11/2020 4:00,TS,55,993,hurdat_atl,main,22,11,17,282
ETA,-81.4,25,2020,11,9,0.25,2020306N15288,2020,101,NA,GM,9/11/2020 6:00,TS,55,992,hurdat_atl,main,30,30,17,276
ETA,-82.2391,25.0347,2020,11,9,0.375,2020306N15288,2020,101,NA,GM,9/11/2020 9:00,TS, , , ,main,103,103,14,266
ETA,-82.9,24.9,2020,11,9,0.5,2020306N15288,2020,101,NA,GM,9/11/2020 12:00,TS,50,992,hurdat_atl,main,164,164,13,250
ETA,-83.5453,24.6022,2020,11,9,0.625,2020306N15288,2020,101,NA,GM,9/11/2020 15:00,TS, , , ,main,190,157,13,237
ETA,-84.1,24.2,2020,11,9,0.75,2020306N15288,2020,101,NA,GM,9/11/2020 18:00,TS,45,995,hurdat_atl,main,161,133,13,230
ETA,-84.6101,23.7774,2020,11,9,0.875,2020306N15288,2020,101,NA,GM,9/11/2020 21:00,TS, , , ,main,137,128,12,226
ETA,-85,23.4,2020,11,10,0,2020306N15288,2020,101,NA,GM,10/11/2020 0:00,TS,45,995,hurdat_atl,main,128,128,9,225
ETA,-85.2747,23.1698,2020,11,10,0.125,2020306N15288,2020,101,NA,GM,10/11/2020 3:00,TS, , , ,main,136,128,5,222
ETA,-85.4,23,2020,11,10,0.25,2020306N15288,2020,101,NA,GM,10/11/2020 6:00,TS,45,995,hurdat_atl,main,129,108,4,195
ETA,-85.3948,22.7475,2020,11,10,0.375,2020306N15288,2020,101,NA,GM,10/11/2020 9:00,TS, , , ,main,98,84,4,168
ETA,-85.3,22.6,2020,11,10,0.5,2020306N15288,2020,101,NA,GM,10/11/2020 12:00,TS,50,992,hurdat_atl,main,84,80,2,116
ETA,-85.2299,22.6749,2020,11,10,0.625,2020306N15288,2020,101,NA,GM,10/11/2020 15:00,TS, , , ,main,91,91,4,31
ETA,-85.1,22.9,2020,11,10,0.75,2020306N15288,2020,101,NA,GM,10/11/2020 18:00,TS,50,992,hurdat_atl,main,98,98,6,35
ETA,-84.865,23.1476,2020,11,10,0.875,2020306N15288,2020,101,NA,GM,10/11/2020 21:00,TS, , , ,main,98,98,8,37
ETA,-84.6,23.5,2020,11,11,0,2020306N15288,2020,101,NA,GM,11/11/2020 0:00,TS,55,990,hurdat_atl,main,108,108,9,29
ETA,-84.3849,23.9475,2020,11,11,0.125,2020306N15288,2020,101,NA,GM,11/11/2020 3:00,TS, , , ,main,140,140,11,20
ETA,-84.2,24.5,2020,11,11,0.25,2020306N15288,2020,101,NA,GM,11/11/2020 6:00,TS,60,987,hurdat_atl,main,196,196,13,15
ETA,-84.035,25.15,2020,11,11,0.375,2020306N15288,2020,101,NA,GM,11/11/2020 9:00,TS, , , ,main,247,194,13,12
ETA,-83.9,25.8,2020,11,11,0.5,2020306N15288,2020,101,NA,GM,11/11/2020 12:00,TS,65,983,hurdat_atl,main,194,159,12,11
ETA,-83.7922,26.315,2020,11,11,0.625,2020306N15288,2020,101,NA,GM,11/11/2020 15:00,TS, , , ,main,159,122,10,10
ETA,-83.7,26.8,2020,11,11,0.75,2020306N15288,2020,101,NA,GM,11/11/2020 18:00,TS,60,990,hurdat_atl,main,122,96,11,9
ETA,-83.6074,27.365,2020,11,11,0.875,2020306N15288,2020,101,NA,GM,11/11/2020 21:00,TS, , , ,main,88,58,11,9
ETA,-83.5,27.9,2020,11,12,0,2020306N15288,2020,101,NA,GM,12/11/2020 0:00,TS,55,992,hurdat_atl,main,58,53,10,12
ETA,-83.3802,28.3108,2020,11,12,0.125,2020306N15288,2020,101,NA,GM,12/11/2020 3:00,TS, , , ,main,62,51,8,18
ETA,-83.2,28.7,2020,11,12,0.25,2020306N15288,2020,101,NA,GM,12/11/2020 6:00,TS,50,994,hurdat_atl,main,51,11,9,25
ETA,-82.9402,29.1438,2020,11,12,0.375,2020306N15288,2020,101,NA,GM,12/11/2020 9:00,TS, , , ,main,9,0,10,28
ETA,-82.9,29.2,2020,11,12,0.388888889,2020306N15288,2020,101,NA,GM,12/11/2020 9:20,TS,45,996,hurdat_atl,main,0,0,14,35
ETA,-82.5,29.7,2020,11,12,0.5,2020306N15288,2020,101,NA,NA,12/11/2020 12:00,TS,40,1001,hurdat_atl,main,0,0,15,37
ETA,-81.9453,30.3053,2020,11,12,0.625,2020306N15288,2020,101,NA,NA,12/11/2020 15:00,TS, , , ,main,0,0,16,41
ETA,-81.3,30.9,2020,11,12,0.75,2020306N15288,2020,101,NA,NA,12/11/2020 18:00,TS,35,1003,hurdat_atl,main,9,9,16,45
ETA,-80.6515,31.4292,2020,11,12,0.875,2020306N15288,2020,101,NA,NA,12/11/2020 21:00,TS, , , ,main,52,50,16,50
ETA,-79.9,31.9,2020,11,13,0,2020306N15288,2020,101,NA,NA,13/11/2020 0:00,TS,40,1004,hurdat_atl,main,76,67,16,58
ETA,-79.0443,32.276,2020,11,13,0.125,2020306N15288,2020,101,NA,NA,13/11/2020 3:00,TS, , , ,main,86,86,18,64
ETA,-78,32.7,2020,11,13,0.25,2020306N15288,2020,101,NA,NA,13/11/2020 6:00,TS,40,1004,hurdat_atl,main,124,110,22,62
ETA,-76.7186,33.3276,2020,11,13,0.375,2020306N15288,2020,101,NA,NA,13/11/2020 9:00,TS, , , ,main,137,119,26,60
ETA,-75.3,34,2020,11,13,0.5,2020306N15288,2020,101,NA,NA,13/11/2020 12:00,ET,40,1004,hurdat_atl,main,134,134,26,61
ETA,-73.9439,34.5998,2020,11,13,0.625,2020306N15288,2020,101,NA,NA,13/11/2020 15:00,ET, , , ,main,197,196,26,64
ETA,-72.5,35.1,2020,11,13,0.75,2020306N15288,2020,101,NA,NA,13/11/2020 18:00,ET,40,1005,hurdat_atl,main,282,282,26,71
ETA,-70.899,35.4506,2020,11,13,0.875,2020306N15288,2020,101,NA,NA,13/11/2020 21:00,ET, , , ,main,415,415,28,77
ETA,-69.2,35.7,2020,11,14,0,2020306N15288,2020,101,NA,NA,14/11/2020 0:00,ET,35,1006,hurdat_atl,main,567, ,28,80
IOTA,-70.9,15.5,2020,11,12,0.5,2020318N16289,2020,106,NA,CS,12/11/2020 12:00,DS,25,1009,hurdat_atl,main,240,235,10,260
IOTA,-71.4151,15.4103,2020,11,12,0.625,2020318N16289,2020,106,NA,CS,12/11/2020 15:00,DS, , , ,main,246,246,10,258
IOTA,-71.9,15.3,2020,11,12,0.75,2020318N16289,2020,106,NA,CS,12/11/2020 18:00,DS,25,1009,hurdat_atl,main,262,262,9,254
IOTA,-72.33,15.1574,2020,11,12,0.875,2020318N16289,2020,106,NA,CS,12/11/2020 21:00,DS, , , ,main,285,285,8,249
IOTA,-72.7,15,2020,11,13,0,2020318N16289,2020,106,NA,CS,13/11/2020 0:00,DS,25,1008,hurdat_atl,main,310,303,7,246
IOTA,-73.03,14.8499,2020,11,13,0.125,2020318N16289,2020,106,NA,CS,13/11/2020 3:00,DS, , , ,main,300,298,7,243
IOTA,-73.3,14.7,2020,11,13,0.25,2020318N16289,2020,106,NA,CS,13/11/2020 6:00,DS,25,1007,hurdat_atl,main,303,298,6,238
IOTA,-73.5149,14.5574,2020,11,13,0.375,2020318N16289,2020,106,NA,CS,13/11/2020 9:00,DS, , , ,main,303,289,5,232
IOTA,-73.7,14.4,2020,11,13,0.5,2020318N16289,2020,106,NA,CS,13/11/2020 12:00,TS,30,1006,hurdat_atl,main,295,289,5,227
IOTA,-73.9,14.2075,2020,11,13,0.625,2020318N16289,2020,106,NA,CS,13/11/2020 15:00,TS, , , ,main,289,288,6,224
IOTA,-74.1,14,2020,11,13,0.75,2020318N16289,2020,106,NA,CS,13/11/2020 18:00,TS,35,1005,hurdat_atl,main,288,279,6,223
IOTA,-74.2925,13.7925,2020,11,13,0.875,2020318N16289,2020,106,NA,CS,13/11/2020 21:00,TS, , , ,main,285,269,6,224
IOTA,-74.5,13.6,2020,11,14,0,2020318N16289,2020,106,NA,CS,14/11/2020 0:00,TS,35,1005,hurdat_atl,main,270,261,5,231
IOTA,-74.7274,13.4499,2020,11,14,0.125,2020318N16289,2020,106,NA,CS,14/11/2020 3:00,TS, , , ,main,252,247,6,238
IOTA,-75,13.3,2020,11,14,0.25,2020318N16289,2020,106,NA,CS,14/11/2020 6:00,TS,35,1004,hurdat_atl,main,250,239,7,240
IOTA,-75.335,13.1075,2020,11,14,0.375,2020318N16289,2020,106,NA,CS,14/11/2020 9:00,TS, , , ,main,239,226,8,240
IOTA,-75.7,12.9,2020,11,14,0.5,2020318N16289,2020,106,NA,CS,14/11/2020 12:00,TS,40,1002,hurdat_atl,main,229,224,9,238
IOTA,-76.0801,12.6625,2020,11,14,0.625,2020318N16289,2020,106,NA,CS,14/11/2020 15:00,TS, , , ,main,229,219,8,240
IOTA,-76.4,12.5,2020,11,14,0.75,2020318N16289,2020,106,NA,CS,14/11/2020 18:00,TS,45,997,hurdat_atl,main,224,224,5,250
IOTA,-76.5724,12.4899,2020,11,14,0.875,2020318N16289,2020,106,NA,CS,14/11/2020 21:00,TS, , , ,main,237,237,3,289
IOTA,-76.7,12.6,2020,11,15,0,2020318N16289,2020,106,NA,CS,15/11/2020 0:00,TS,55,992,hurdat_atl,main,252,252,4,318
IOTA,-76.855,12.7999,2020,11,15,0.125,2020318N16289,2020,106,NA,CS,15/11/2020 3:00,TS, , , ,main,283,283,6,316
IOTA,-77.1,13,2020,11,15,0.25,2020318N16289,2020,106,NA,CS,15/11/2020 6:00,TS,65,988,hurdat_atl,main,314,314,7,293
IOTA,-77.5126,13.0726,2020,11,15,0.375,2020318N16289,2020,106,NA,CS,15/11/2020 9:00,TS, , , ,main,351,351,9,277
IOTA,-78,13.1,2020,11,15,0.5,2020318N16289,2020,106,NA,CS,15/11/2020 12:00,TS,70,982,hurdat_atl,main,390,390,9,275
IOTA,-78.45,13.1574,2020,11,15,0.625,2020318N16289,2020,106,NA,CS,15/11/2020 15:00,TS, , , ,main,421,414,9,277
IOTA,-78.9,13.2,2020,11,15,0.75,2020318N16289,2020,106,NA,CS,15/11/2020 18:00,TS,75,974,hurdat_atl,main,414,414,9,272
IOTA,-79.3501,13.1924,2020,11,15,0.875,2020318N16289,2020,106,NA,CS,15/11/2020 21:00,TS, , , ,main,414,387,9,270
IOTA,-79.8,13.2,2020,11,16,0,2020318N16289,2020,106,NA,CS,16/11/2020 0:00,TS,90,961,hurdat_atl,main,387,342,9,276
IOTA,-80.2574,13.2925,2020,11,16,0.125,2020318N16289,2020,106,NA,CS,16/11/2020 3:00,TS, , , ,main,332,288,9,283
IOTA,-80.7,13.4,2020,11,16,0.25,2020318N16289,2020,106,NA,CS,16/11/2020 6:00,TS,120,935,hurdat_atl,main,288,243,8,282
IOTA,-81.1075,13.4649,2020,11,16,0.375,2020318N16289,2020,106,NA,CS,16/11/2020 9:00,TS, , , ,main,243,204,8,277
IOTA,-81.5,13.5,2020,11,16,0.5,2020318N16289,2020,106,NA,CS,16/11/2020 12:00,TS,135,917,hurdat_atl,main,204,166,8,273
IOTA,-81.9076,13.5,2020,11,16,0.625,2020318N16289,2020,106,NA,CS,16/11/2020 15:00,TS, , , ,main,166,129,8,270
IOTA,-82.3,13.5,2020,11,16,0.75,2020318N16289,2020,106,NA,CS,16/11/2020 18:00,TS,130,918,hurdat_atl,main,129,97,7,274
IOTA,-82.6458,13.5523,2020,11,16,0.875,2020318N16289,2020,106,NA,CS,16/11/2020 21:00,TS, , , ,main,97,54,7,278
IOTA,-83,13.6,2020,11,17,0,2020318N16289,2020,106,NA,CS,17/11/2020 0:00,TS,130,918,hurdat_atl,main,54,10,7,273
IOTA,-83.41,13.5891,2020,11,17,0.125,2020318N16289,2020,106,NA,CS,17/11/2020 3:00,TS, , , ,main,10,0,8,270
IOTA,-83.5,13.6,2020,11,17,0.152777778,2020318N16289,2020,106,NA,CS,17/11/2020 3:40,TS,125,922,hurdat_atl,main,0,0,8,286
IOTA,-83.8,13.7,2020,11,17,0.25,2020318N16289,2020,106,NA,NA,17/11/2020 6:00,TS,110,935,hurdat_atl,main,0,0,8,280
IOTA,-84.2292,13.7286,2020,11,17,0.375,2020318N16289,2020,106,NA,NA,17/11/2020 9:00,TS, , , ,main,0,0,9,270
IOTA,-84.7,13.7,2020,11,17,0.5,2020318N16289,2020,106,NA,NA,17/11/2020 12:00,TS,75,965,hurdat_atl,main,0,0,9,268
IOTA,-85.1925,13.6924,2020,11,17,0.625,2020318N16289,2020,106,NA,NA,17/11/2020 15:00,TS, , , ,main,0,0,10,270
IOTA,-85.7,13.7,2020,11,17,0.75,2020318N16289,2020,106,NA,NA,17/11/2020 18:00,TS,55,988,hurdat_atl,main,0,0,10,273
IOTA,-86.1924,13.7499,2020,11,17,0.875,2020318N16289,2020,106,NA,NA,17/11/2020 21:00,TS, , , ,main,0,0,10,276
IOTA,-86.7,13.8,2020,11,18,0,2020318N16289,2020,106,NA,NA,18/11/2020 0:00,TS,40,1000,hurdat_atl,main,0,0,10,274
IOTA,-87.235,13.8149,2020,11,18,0.125,2020318N16289,2020,106,NA,NA,18/11/2020 3:00,TS, , , ,main,0,0,11,270
IOTA,-87.8,13.8,2020,11,18,0.25,2020318N16289,2020,106,NA,NA,18/11/2020 6:00,TS,35,1005,hurdat_atl,main,0,0,11,267
IOTA,-88.3926,13.7578,2020,11,18,0.375,2020318N16289,2020,106,NA,NA,18/11/2020 9:00,TS, , , ,main,0,0,12,265
IOTA,-89,13.7,2020,11,18,0.5,2020318N16289,2020,106,NA,NA,18/11/2020 12:00,TS,25,1006,hurdat_atl,main,0, ,12,264
SEROJA,123.2,-10.4,2021,4,4,0.5,2021095S10123,2021,20,SI,WA,4/04/2021 12:00,TS, , , ,PROVISIONAL,32,32,3,257
SEROJA,123.07,-10.4275,2021,4,4,0.625,2021095S10123,2021,20,SI,WA,4/04/2021 15:00,TS, , , ,PROVISIONAL,43,43,3,251
SEROJA,122.9,-10.5,2021,4,4,0.75,2021095S10123,2021,20,SI,WA,4/04/2021 18:00,TS, , , ,PROVISIONAL,66,66,5,242
SEROJA,122.665,-10.6425,2021,4,4,0.875,2021095S10123,2021,20,SI,WA,4/04/2021 21:00,TS, , , ,PROVISIONAL,90,90,6,239
SEROJA,122.4,-10.8,2021,4,5,0,2021095S10123,2021,20,SI,WA,5/04/2021 0:00,TS, , , ,PROVISIONAL,128,128,6,242
SEROJA,122.15,-10.915,2021,4,5,0.125,2021095S10123,2021,20,SI,WA,5/04/2021 3:00,TS, , , ,PROVISIONAL,152,158,5,248
SEROJA,121.9,-11,2021,4,5,0.25,2021095S10123,2021,20,SI,WA,5/04/2021 6:00,TS, , , ,PROVISIONAL,158,141,5,254
SEROJA,121.672,-11.0499,2021,4,5,0.375,2021095S10123,2021,20,SI,WA,5/04/2021 9:00,TS, , , ,PROVISIONAL,141,126,5,258
SEROJA,121.4,-11.1,2021,4,5,0.5,2021095S10123,2021,20,SI,WA,5/04/2021 12:00,TS, , , ,PROVISIONAL,126,114,7,257
SEROJA,121.008,-11.2001,2021,4,5,0.625,2021095S10123,2021,20,SI,WA,5/04/2021 15:00,TS, , , ,PROVISIONAL,114,106,8,256
SEROJA,120.6,-11.3,2021,4,5,0.75,2021095S10123,2021,20,SI,WA,5/04/2021 18:00,TS, , , ,PROVISIONAL,112,112,7,258
SEROJA,120.262,-11.35,2021,4,5,0.875,2021095S10123,2021,20,SI,WA,5/04/2021 21:00,TS, , , ,PROVISIONAL,114,114,6,260
SEROJA,120,-11.4,2021,4,6,0,2021095S10123,2021,20,SI,WA,6/04/2021 0:00,TS, , , ,PROVISIONAL,134,134,4,252
SEROJA,119.835,-11.4849,2021,4,6,0.125,2021095S10123,2021,20,SI,WA,6/04/2021 3:00,TS, , , ,PROVISIONAL,152,152,4,236
SEROJA,119.7,-11.6,2021,4,6,0.25,2021095S10123,2021,20,SI,WA,6/04/2021 6:00,TS, , , ,PROVISIONAL,166,166,4,234
SEROJA,119.507,-11.72,2021,4,6,0.375,2021095S10123,2021,20,SI,WA,6/04/2021 9:00,TS, , , ,PROVISIONAL,184,184,5,232
SEROJA,119.3,-11.9,2021,4,6,0.5,2021095S10123,2021,20,SI,WA,6/04/2021 12:00,TS, , , ,PROVISIONAL,214,214,6,219
SEROJA,119.137,-12.1624,2021,4,6,0.625,2021095S10123,2021,20,SI,WA,6/04/2021 15:00,TS, , , ,PROVISIONAL,254,254,7,213
SEROJA,118.9,-12.5,2021,4,6,0.75,2021095S10123,2021,20,SI,WA,6/04/2021 18:00,TS, , , ,PROVISIONAL,294,294,9,221
SEROJA,118.51,-12.8775,2021,4,6,0.875,2021095S10123,2021,20,SI,WA,6/04/2021 21:00,TS, , , ,PROVISIONAL,354,354,12,228
SEROJA,118,-13.3,2021,4,7,0,2021095S10123,2021,20,SI,WA,7/04/2021 0:00,TS, , , ,PROVISIONAL,420,420,14,231
SEROJA,117.422,-13.7425,2021,4,7,0.125,2021095S10123,2021,20,SI,WA,7/04/2021 3:00,TS, , , ,PROVISIONAL,484,484,15,232
SEROJA,116.8,-14.2,2021,4,7,0.25,2021095S10123,2021,20,SI,WA,7/04/2021 6:00,TS, , , ,PROVISIONAL,562,562,15,231
SEROJA,116.23,-14.6646,2021,4,7,0.375,2021095S10123,2021,20,SI,WA,7/04/2021 9:00,TS, , , ,PROVISIONAL,633,624,15,232
SEROJA,115.6,-15.1,2021,4,7,0.5,2021095S10123,2021,20,SI,WA,7/04/2021 12:00,TS, , , ,PROVISIONAL,626,601,16,239
SEROJA,114.822,-15.4801,2021,4,7,0.625,2021095S10123,2021,20,SI,WA,7/04/2021 15:00,TS, , , ,PROVISIONAL,604,599,17,246
SEROJA,114,-15.8,2021,4,7,0.75,2021095S10123,2021,20,SI,WA,7/04/2021 18:00,TS, , , ,PROVISIONAL,608,608,17,250
SEROJA,113.175,-16.0427,2021,4,7,0.875,2021095S10123,2021,20,SI,WA,7/04/2021 21:00,TS, , , ,PROVISIONAL,632,628,15,251
SEROJA,112.5,-16.3,2021,4,8,0,2021095S10123,2021,20,SI,WA,8/04/2021 0:00,TS, , , ,PROVISIONAL,645,614,12,237
SEROJA,112.117,-16.7071,2021,4,8,0.125,2021095S10123,2021,20,SI,WA,8/04/2021 3:00,TS, , , ,PROVISIONAL,614,580,10,216
SEROJA,111.9,-17.1,2021,4,8,0.25,2021095S10123,2021,20,SI,WA,8/04/2021 6:00,TS, , , ,PROVISIONAL,580,568,7,215
SEROJA,111.692,-17.2924,2021,4,8,0.375,2021095S10123,2021,20,SI,WA,8/04/2021 9:00,TS, , , ,PROVISIONAL,568,557,6,224
SEROJA,111.5,-17.5,2021,4,8,0.5,2021095S10123,2021,20,SI,WA,8/04/2021 12:00,TS, , , ,PROVISIONAL,557,528,8,211
SEROJA,111.287,-17.9349,2021,4,8,0.625,2021095S10123,2021,20,SI,WA,8/04/2021 15:00,TS, , , ,PROVISIONAL,528,501,10,208
SEROJA,111,-18.4,2021,4,8,0.75,2021095S10123,2021,20,SI,WA,8/04/2021 18:00,TS, , , ,PROVISIONAL,501,496,11,221
SEROJA,110.558,-18.7227,2021,4,8,0.875,2021095S10123,2021,20,SI,WA,8/04/2021 21:00,TS, , , ,PROVISIONAL,503,503,10,235
SEROJA,110.1,-19,2021,4,9,0,2021095S10123,2021,20,SI,WA,9/04/2021 0:00,TS, , , ,PROVISIONAL,519,519,9,231
SEROJA,109.777,-19.3148,2021,4,9,0.125,2021095S10123,2021,20,SI,WA,9/04/2021 3:00,TS, , , ,PROVISIONAL,524,524,8,223
SEROJA,109.5,-19.6,2021,4,9,0.25,2021095S10123,2021,20,SI,WA,9/04/2021 6:00,TS, , , ,PROVISIONAL,533,533,8,228
SEROJA,109.185,-19.8225,2021,4,9,0.375,2021095S10123,2021,20,SI,WA,9/04/2021 9:00,TS, , , ,PROVISIONAL,551,551,7,235
SEROJA,108.9,-20,2021,4,9,0.5,2021095S10123,2021,20,SI,WA,9/04/2021 12:00,TS, , , ,PROVISIONAL,566,566,6,235
SEROJA,108.677,-20.1574,2021,4,9,0.625,2021095S10123,2021,20,SI,WA,9/04/2021 15:00,TS, , , ,PROVISIONAL,573,573,5,231
